n,p,k,temperature,humidity,ph,soil_quality
135,98,51,34.21003057,79.06444132,6.288149449,Medium
76,68,43,25.90449924,30.70799379,6.79839388,Medium
31,46,30,19.42632009,46.11077971,7.620096971,Medium
35,34,53,33.97119809,42.30811506,6.114004045,Medium
99,25,96,37.87925899,38.82805081,6.373064761,Poor
62,47,11,38.33183751,71.84474576,7.549874196,Medium
136,52,68,29.90834271,64.01026988,7.559004012,Medium
119,96,95,26.99102822,57.23607425,6.039554861,Medium
96,23,25,18.54666465,41.36982351,7.124560351,Medium
26,15,29,34.81974511,46.65708338,6.455790169,Poor
119,98,35,38.6330788,51.36606294,7.652801273,Medium
130,32,25,37.23651034,77.12896115,7.184164216,Medium
70,69,79,33.79458636,89.35136601,6.637012533,Medium
92,21,32,15.11422156,41.03862328,7.380046102,Medium
51,22,51,25.19377187,50.49136013,7.79512064,Medium
94,15,46,25.26785429,46.81209279,6.528199603,Medium
27,72,81,37.35920582,32.64404368,6.359078536,Medium
116,47,15,16.64126792,43.15313142,6.896183027,Medium
106,59,46,28.2805646,84.0968366,7.071089681,Medium
108,61,31,18.4033601,80.57149073,7.120231605,Medium
139,49,15,31.55734786,40.05583891,6.589240669,Medium
91,17,41,34.8063872,51.96978076,6.264273398,Medium
64,70,26,31.0489803,48.64818332,7.390426919,Medium
105,17,47,34.86462853,38.86444848,7.703998709,Poor
78,43,26,30.18740744,67.33249258,7.487158263,Medium
23,88,46,19.74597776,63.43786562,7.069414721,Medium
123,69,32,24.56658796,55.61947996,6.328345269,Medium
86,66,58,38.9217204,81.32989969,6.931711189,Medium
48,55,70,22.20437282,67.1826804,5.732668146,Medium
124,31,58,16.57155961,45.55642095,6.727999837,Medium
48,96,70,24.62074937,52.42228423,7.296799561,Medium
117,49,86,24.15767797,39.00940379,6.077436038,Medium
117,54,41,26.75772039,65.48239639,6.653528819,Good
47,64,95,29.00758555,65.19774528,5.668530767,Medium
96,60,72,39.81058166,82.21102116,7.428543032,Medium
98,95,16,33.90584855,81.34900206,6.305533532,Poor
106,14,31,15.89726911,80.21652201,6.839078097,Medium
63,22,94,32.81780821,62.93713918,6.370630132,Medium
109,37,15,35.60579371,69.12118865,6.874480843,Medium
23,93,70,37.39076847,76.53251664,7.211655309,Medium
109,89,23,25.60015257,35.50108986,6.251673585,Medium
123,71,25,22.8406392,48.03587371,6.694301161,Medium
28,96,12,35.98311982,40.14539657,7.328211434,Poor
138,33,18,34.44038523,60.68806166,7.082058219,Medium
24,16,56,28.40106125,80.2600774,5.631267811,Poor
75,47,94,17.94706961,43.84271818,6.808145305,Medium
115,46,51,31.29403348,73.85421211,6.365567448,Good
103,77,51,16.64168916,54.34943978,7.130194338,Good
69,51,32,17.50917012,84.18449402,5.538336033,Medium
94,95,12,23.27850597,67.60737245,6.260372654,Medium
34,14,10,24.27938742,88.59318034,5.698934074,Poor
51,73,76,26.54935097,44.74018654,7.617131388,Medium
47,59,80,23.47857398,85.43750269,7.515949007,Medium
41,96,12,15.84470389,51.42334588,7.726603965,Poor
124,24,58,18.93539211,67.31804774,6.979977079,Medium
36,82,76,17.87779915,40.47049281,7.356212386,Medium
78,62,64,25.77958996,75.58710721,6.90729813,Good
109,34,13,20.30322318,88.69502604,6.631700753,Medium
127,98,40,22.33863232,77.24556698,7.417787042,Medium
90,94,75,26.78918658,66.94780455,7.285182298,Medium
125,18,87,20.8890465,56.89283852,7.186536659,Medium
76,47,73,21.14822761,50.71417847,7.555995122,Medium
45,31,40,35.82860443,55.14075699,7.636111604,Medium
44,96,72,28.7021717,49.69729877,6.524160793,Medium
29,58,75,36.41898629,79.96259202,6.150489006,Medium
64,77,40,27.86314788,83.58666739,6.677106764,Medium
102,24,56,37.73160581,86.97946114,5.714052256,Poor
30,74,31,21.36855179,55.10173931,7.657769062,Medium
96,63,83,30.41675084,62.77315221,7.76286264,Medium
72,39,92,27.58079435,64.61372526,7.00122118,Medium
91,29,55,37.96727317,69.06529064,7.216171898,Medium
123,42,98,25.46198945,30.14738045,6.244445728,Poor
87,95,67,36.37059533,80.56138029,7.492415153,Medium
130,86,70,29.09760127,46.08843924,7.570695836,Medium
114,16,55,32.7135738,58.32984412,5.676875179,Medium
47,17,10,37.17232733,80.49409542,5.802320897,Poor
94,37,34,39.92266037,89.81136882,6.099961753,Medium
126,54,70,33.27848897,77.69301029,7.118451288,Medium
84,82,90,22.86304882,31.48999424,5.921738747,Medium
68,98,23,22.47529983,52.12525025,6.006184228,Medium
66,89,54,22.72759562,44.83263817,6.378286187,Good
71,83,86,17.44770801,87.84790397,6.906763622,Medium
121,20,48,16.3399723,45.85373499,7.745511539,Poor
107,40,75,29.52107191,86.60101142,7.302957796,Medium
73,21,41,35.26471318,86.25105081,6.784098088,Medium
79,87,67,15.9033635,80.36461878,5.6135883,Medium
76,60,65,29.16585741,35.884306,6.688731802,Medium
66,53,15,24.29402803,30.11971368,5.969395936,Poor
50,59,98,37.31213006,77.63298505,6.190158817,Medium
124,26,76,18.63467322,80.59794346,6.076979581,Poor
65,44,91,29.08580013,87.73090159,6.299130688,Medium
133,10,59,39.27301767,43.10295669,5.643197495,Poor
45,38,47,23.62582416,73.98878808,6.826726952,Good
132,60,12,33.54442278,61.14386505,5.605232003,Poor
133,73,14,37.06127888,49.70893231,7.019342147,Medium
24,13,33,19.65526406,66.3774606,7.180845363,Medium
103,96,63,39.81317951,62.89196362,6.617947295,Medium
71,37,43,35.23466663,47.53766396,7.296891363,Good
124,25,48,18.43910645,46.10774773,7.724998608,Poor
94,72,97,22.77211751,59.19481345,6.282121005,Medium
139,85,57,30.62425096,58.44219051,6.923485925,Medium
73,62,58,37.12294407,48.12316219,6.244583009,Good
52,94,43,19.87088806,45.82386948,6.519786846,Medium
69,26,89,33.28013956,87.25844455,5.547898703,Poor
57,49,16,21.76620033,81.74223028,5.671004728,Poor
46,22,27,35.13541127,79.00674633,7.334316078,Medium
117,61,79,32.08605068,42.85702612,5.821787897,Medium
34,67,43,28.07272587,41.3574621,7.108048284,Medium
115,46,60,31.24664906,78.5597411,7.130394175,Good
80,88,77,36.91113114,41.08046086,7.791319722,Medium
40,85,23,24.6606465,60.21215615,7.099870814,Medium
65,70,78,34.2312545,43.28530721,5.796115085,Medium
88,88,98,18.97263587,52.68418702,6.941045802,Medium
25,43,17,32.52963914,81.20725364,6.705528487,Poor
57,79,24,33.76643406,83.4851006,7.609998742,Poor
81,26,92,26.07494242,89.80075505,7.087345152,Poor
105,29,68,34.84055263,86.6342568,6.692500784,Medium
81,82,20,28.92758415,70.27504346,6.935691952,Medium
101,68,29,38.40685994,55.90355965,6.519957891,Medium
97,78,64,17.8116609,33.46154252,6.669336766,Medium
93,96,45,18.27053566,66.48996681,7.161393417,Medium
65,42,91,36.06068605,42.64083972,5.680196427,Medium
32,87,23,36.05903186,81.00817703,6.915271823,Poor
114,26,67,26.78061878,62.93393276,5.702900176,Medium
113,66,47,39.09905525,74.01010097,7.466676608,Good
22,92,98,31.98473297,70.40970208,7.667665776,Poor
113,10,89,39.57133117,50.83987151,7.294465869,Medium
25,22,91,28.30988488,75.54516301,7.151472961,Poor
112,36,10,20.04033361,80.60251463,7.670618874,Poor
27,79,74,26.10982818,74.64782618,6.002615124,Medium
63,68,10,39.51217105,76.60840682,6.026315775,Medium
128,15,94,24.26034883,51.60093238,6.60633534,Poor
126,32,69,38.92541083,86.62127596,5.517164944,Poor
127,19,34,34.92553369,55.4743271,7.71966075,Poor
52,60,19,26.05265819,83.82301311,5.574180632,Poor
100,28,59,28.5467758,81.46856339,6.871057539,Medium
131,60,21,30.18597693,37.45985852,6.314139966,Poor
94,96,41,31.64415212,87.97623358,5.736821675,Poor
96,77,42,16.91748042,89.78050112,5.556614353,Medium
69,93,81,38.33970131,66.368791,6.103562655,Medium
30,92,35,29.92499283,76.98660305,5.74537328,Poor
114,51,51,38.27873049,86.02122225,7.662755739,Medium
47,66,59,30.79746178,31.20146343,6.062950962,Medium
127,77,70,25.77538723,85.79940146,5.716503439,Poor
89,47,50,29.17320029,67.64196827,7.27026868,Good
60,71,66,35.73758185,79.70738402,6.452779814,Good
35,16,11,23.15314579,62.44333638,7.440431816,Poor
87,80,79,38.91150143,61.83276236,7.428391228,Good
118,59,40,26.64887995,83.85109234,7.782475731,Medium
67,61,32,38.90592505,60.44832039,7.348804243,Good
75,35,85,37.01891537,58.30736287,5.992549238,Medium
83,35,63,34.19154891,66.49132851,6.848831292,Good
78,28,37,26.68594499,61.11419887,6.710375181,Medium
109,18,88,29.67362861,56.77721737,6.668836148,Medium
81,70,28,35.95073531,40.83142969,6.182657128,Medium
95,29,85,28.60139505,53.84402923,5.98332391,Medium
30,59,57,33.45473941,46.92274205,7.14885835,Medium
120,89,11,34.76647628,54.02788359,5.734051979,Medium
108,90,20,27.82738114,65.58949772,5.614116791,Medium
37,31,53,28.40618796,66.53110423,6.376860352,Medium
38,22,68,19.94586793,44.3196887,7.211028593,Medium
106,21,68,21.11847944,35.0687188,7.497625911,Medium
74,19,47,37.62357958,74.66626134,6.74229193,Medium
121,74,34,36.00824032,61.71424156,7.431844572,Medium
137,39,30,15.25306396,56.52608098,5.558169798,Medium
101,17,51,36.73468965,37.77572813,6.547349801,Medium
45,30,45,15.63087214,54.87982506,5.806793635,Medium
25,31,18,26.45701007,79.090525,6.840250297,Medium
23,27,21,16.68581815,64.88613777,7.618272974,Poor
127,75,19,39.22057846,35.45853076,5.516538066,Poor
134,57,68,39.3079814,49.93650799,7.036908502,Medium
48,53,14,30.27177355,88.78812155,7.322404352,Medium
78,18,42,24.80512277,62.67044828,7.212306929,Medium
117,76,78,27.79981875,47.18376478,5.54546891,Medium
36,63,89,34.05748301,84.80668477,5.899932221,Poor
126,35,72,20.57982399,50.16003804,5.717118442,Medium
62,94,38,26.04306228,73.79444007,5.696544658,Medium
136,35,27,33.43171726,38.83323034,7.179423505,Poor
99,43,15,24.88481195,39.38958685,6.477015519,Medium
85,17,62,15.79991305,63.67884122,7.167089266,Medium
53,19,91,27.68486048,44.38939911,6.329730559,Medium
138,57,41,33.43527906,32.95992519,5.769213409,Poor
27,64,51,39.42041023,85.5879264,7.152439834,Medium
32,63,56,15.92615383,33.35937292,6.939931569,Medium
125,87,40,28.49801505,73.0462732,5.75984516,Medium
27,49,71,26.24846655,49.97914936,7.626038147,Medium
113,24,65,21.06121973,86.01029791,6.210517874,Medium
115,90,20,30.944068,89.16314335,7.005879129,Medium
119,27,35,19.09056232,50.12583908,5.573556112,Medium
130,32,36,22.09661918,65.46640918,6.518997595,Medium
113,71,92,34.54393475,76.37908527,7.718037659,Medium
84,55,66,26.5102935,37.404561,7.538969749,Medium
62,96,36,39.84176617,72.56773823,6.009098685,Medium
58,48,68,24.6615186,84.37184906,7.521999772,Medium
100,24,71,26.58152665,40.71015284,6.174061386,Medium
78,62,29,22.50644405,80.32260548,7.460139197,Medium
103,97,12,20.90734015,36.93620836,7.177221939,Poor
107,73,25,38.05703528,64.09810179,6.309720986,Medium
133,72,53,33.720666,50.36182016,7.594819055,Medium
105,89,88,23.33506331,58.30295163,6.616142378,Good
112,25,39,32.50389974,48.03793108,6.230696364,Medium
105,79,49,39.14459376,45.6323623,6.143277472,Good
63,75,74,16.85119914,74.58835139,7.659854364,Medium
28,22,38,21.61261011,43.38679289,7.244736278,Medium
56,56,39,20.01446373,54.50478265,6.304767923,Good
93,18,41,36.74457909,46.47342476,6.084587423,Medium
55,72,19,19.47975824,44.31810505,5.986719197,Medium
120,43,60,22.7018999,67.62576666,6.062333051,Good
111,90,17,28.59651933,32.72571698,5.7552526,Poor
47,38,60,30.52735889,77.33392422,6.614890405,Good
61,46,45,35.20459406,62.77404384,5.594465972,Medium
62,52,64,25.18308116,79.70624377,5.526483687,Medium
104,95,44,28.35611807,42.780959,6.921566964,Medium
107,73,45,39.13655188,72.56436245,5.703502433,Medium
61,33,65,22.43404342,55.23503049,7.44398211,Good
123,80,45,21.20235528,34.60823863,5.745476191,Poor
85,43,98,32.76497978,75.14858353,6.7481387,Medium
74,57,93,34.27840678,75.73123412,7.053658377,Medium
91,21,70,25.36947258,46.25501195,6.027057665,Medium
67,32,71,20.32447296,84.96276114,7.543007559,Medium
110,88,90,34.4730664,75.83818781,6.607189874,Good
41,22,96,31.76232238,48.40544215,6.225233919,Medium
120,96,34,36.90569503,44.34653654,7.572595799,Medium
46,54,73,36.10816161,56.40537334,7.47418256,Good
112,74,69,20.12987961,47.56738889,7.132143024,Good
86,56,66,35.8084795,43.02138323,6.168109637,Good
127,67,79,19.37934353,53.94604543,6.397474581,Medium
32,14,61,36.59259759,31.54225337,7.086386734,Poor
64,86,65,34.25802335,54.08466424,5.926153946,Medium
29,14,72,29.24652686,43.29975769,6.638758685,Medium
119,69,77,31.0555419,45.86005122,7.196761204,Good
28,30,29,17.60198177,34.95319717,7.012739732,Poor
73,33,63,15.99712954,65.33590102,7.155846092,Good
139,27,10,23.26616854,58.32055365,7.551414229,Poor
138,30,99,35.53514529,75.03764267,7.727059298,Poor
46,63,19,26.64463933,89.22591751,6.554282079,Medium
53,19,32,20.58485075,37.17204051,5.637958246,Poor
134,33,60,35.8637225,46.34550534,7.419005744,Medium
20,94,33,20.71568147,70.94724768,5.771321646,Poor
51,98,22,35.38734308,44.23872055,6.004722071,Medium
108,69,38,26.32448827,31.80885093,7.002285143,Medium
112,66,67,26.58737218,36.58839744,7.215191061,Medium
90,32,52,21.81799025,56.01761565,7.097688672,Good
132,31,19,37.50435052,55.84707913,6.508532047,Medium
86,77,40,17.21963189,88.33828144,7.611554235,Medium
103,43,83,18.61015753,57.95700203,7.414051419,Good
39,79,97,30.89711921,70.68406245,7.026469957,Medium
136,37,23,36.25288164,59.5320601,6.51447407,Medium
113,48,43,17.38628125,46.19510993,6.566799646,Good
54,51,26,33.34380624,36.32706391,5.904723278,Poor
118,32,30,33.56278833,81.54444097,7.293321493,Medium
132,79,76,29.53806825,39.15976167,7.49171578,Medium
122,89,67,27.1682012,35.81361696,7.40274782,Medium
110,11,88,23.02719398,42.82971666,6.75832528,Medium
109,33,17,23.78654481,30.14931835,7.427264626,Medium
97,26,47,31.86083681,34.31790899,7.317940317,Medium
36,74,35,16.63218228,68.11180611,7.41442642,Medium
37,79,73,29.62337469,44.61285641,7.758446661,Medium
64,78,39,21.96830481,50.31072574,7.363000079,Good
135,69,18,26.6651478,80.11798529,6.122586921,Poor
112,59,41,28.97449046,76.37397498,7.387984707,Good
103,21,20,37.14148359,59.53488606,6.363960744,Medium
72,56,95,29.47687221,66.7785995,6.687242101,Medium
110,76,43,20.67898929,35.14867671,7.331718912,Medium
101,74,27,16.98648633,75.69568209,6.228453315,Medium
87,36,28,30.67470999,60.971488,5.559991232,Medium
84,57,63,28.62620991,64.25694612,7.151732403,Good
133,97,91,31.79494741,69.93161793,7.575000476,Poor
20,71,46,26.48491448,60.01051795,7.634143431,Medium
77,53,91,35.62814618,61.30155781,7.337493422,Medium
45,28,21,38.00449206,59.97813521,7.650828574,Poor
128,68,13,16.00011056,59.80904869,7.387509012,Medium
39,17,52,33.6021634,75.01231804,5.569227812,Poor
135,64,36,15.87901362,55.63251163,6.304207479,Medium
106,56,60,26.12741717,30.17359911,6.273044553,Medium
29,11,14,26.54008042,66.72379057,6.004078001,Poor
78,48,15,32.40545994,87.1597485,7.335255169,Medium
94,54,86,23.81008246,45.41758985,6.696206645,Good
60,41,96,35.52253346,78.97159987,7.423465583,Medium
124,74,65,23.57160145,57.3294125,6.883103367,Medium
24,47,98,23.56294721,68.57892419,6.858401495,Medium
84,86,77,20.56901669,83.45242387,6.383541443,Medium
36,20,53,32.09672495,76.26081677,7.316086718,Medium
41,19,24,16.91468069,83.07440331,7.071110825,Poor
117,68,99,24.07637715,30.57119873,6.279129251,Medium
139,99,51,21.67226865,41.23889908,7.785218612,Poor
128,64,20,20.73339088,55.40966475,6.564415156,Medium
60,29,82,16.52458293,80.87050785,6.228157448,Medium
112,90,20,19.75957789,80.30351593,7.081924029,Medium
87,26,75,26.15611025,41.10841992,6.012457089,Medium
88,77,36,27.59353638,38.53454599,7.410481367,Medium
30,14,67,21.73761684,80.08214611,7.06483623,Poor
75,69,99,31.25608771,62.48605764,7.501150314,Medium
70,32,81,23.39483344,67.60618535,6.256818135,Good
40,55,30,24.18114596,78.55236448,7.465178795,Good
118,61,30,34.56560835,42.70478782,6.652141628,Good
95,19,81,28.79916804,38.18908799,5.636059436,Poor
45,55,10,38.82937128,81.54265577,5.946589315,Poor
134,37,67,23.98253003,36.70644635,6.00059308,Medium
38,52,22,35.6960124,35.29085104,7.266379246,Poor
128,35,82,33.4584384,46.62451054,5.967188452,Medium
79,64,15,37.25472319,49.01093161,6.792409686,Medium
90,57,96,38.91978432,44.46812124,7.000846674,Medium
66,38,67,15.19191295,74.49739635,7.279871955,Good
138,36,26,17.2074437,88.40124677,7.302924501,Poor
90,27,82,31.85847053,41.97548056,7.150488869,Medium
45,69,21,24.75499649,76.91113137,5.99032273,Medium
59,83,95,35.47812754,32.65453262,6.74997942,Medium
24,78,61,15.29949574,37.13415963,6.167390038,Medium
40,83,85,35.17443507,60.90704502,7.282724383,Good
97,30,79,18.38104996,89.97653217,7.220613465,Medium
23,33,82,22.2562261,86.96193899,6.028189403,Medium
42,12,61,39.22695501,36.71657641,6.97508826,Medium
125,71,46,16.28995284,44.38121496,5.634384175,Medium
103,11,12,23.72601531,86.74751098,7.267661359,Poor
34,75,17,17.11321939,39.04343436,7.294464748,Poor
133,51,19,36.34011015,74.56733851,6.298127395,Medium
135,43,56,32.57540306,30.0664814,7.354390056,Medium
128,51,50,35.0084347,67.90272616,7.474084365,Medium
112,29,73,28.18198779,59.67602531,5.93713295,Medium
27,77,51,23.94300049,58.26151678,6.307058738,Medium
60,54,52,15.05684049,79.75150505,6.100485556,Good
131,84,18,21.9481828,34.84406071,6.361024159,Poor
38,51,23,27.86383867,52.63992863,6.527879565,Medium
131,56,13,31.60905091,56.7623127,6.672928116,Medium
122,14,11,20.72343554,37.43559358,5.580738515,Poor
65,98,94,18.47252116,35.13999278,5.626882603,Poor
47,58,10,20.04037155,40.77685827,7.007039656,Medium
129,46,84,23.85190129,44.4628635,6.518305195,Medium
110,43,74,18.70945728,87.96363465,5.706396482,Medium
87,82,55,18.92043336,58.53682268,6.388328803,Good
34,79,68,16.0937925,60.61734196,6.593638258,Medium
118,27,84,36.41812986,72.4198923,6.961857237,Medium
56,87,16,20.4939656,71.05600787,5.772159149,Medium
20,28,75,35.54756098,60.16664413,7.788049924,Poor
86,87,24,25.95773465,50.39030365,6.591822732,Medium
130,49,81,30.81094537,49.86310162,7.065818321,Medium
43,26,56,16.8925534,33.46264403,7.588901796,Poor
46,69,99,29.58951247,83.97780836,5.573193737,Poor
59,51,49,22.24988508,76.16367142,6.88312565,Good
82,90,51,17.38024883,67.40059448,6.742818205,Good
80,81,60,37.7058124,53.76490459,5.632035643,Medium
55,74,44,30.09070106,64.94794384,7.093963813,Good
117,62,50,21.04269068,59.1053883,6.007799475,Good
112,16,94,25.49120027,46.43609871,7.11432765,Medium
43,14,66,23.92250335,47.9143648,6.334047103,Medium
43,33,47,32.51449165,82.46878239,7.271290262,Medium
125,37,81,30.1858294,68.09448435,7.666051319,Medium
23,71,17,15.4945544,30.08534908,7.479179021,Poor
86,26,83,19.94567474,49.61230591,6.609919213,Medium
53,29,72,26.95319931,50.39672788,6.018127679,Medium
76,12,96,26.13714481,72.38013357,7.782574095,Poor
68,46,13,27.91687205,72.02720055,7.016846942,Medium
106,99,57,32.87027083,57.84929118,6.410691066,Medium
72,24,61,32.05022496,87.05876477,6.607504619,Medium
139,60,47,24.32033555,82.33375018,5.79452717,Poor
135,57,96,36.9395407,81.97264288,6.662171669,Poor
42,17,14,16.57331426,50.89593066,5.898278367,Poor
128,22,94,29.61274738,55.85998735,6.341214637,Poor
88,57,79,38.74213731,55.13771547,6.631064002,Good
114,12,90,28.72703595,56.41601295,7.6799371,Medium
72,74,98,26.37765752,83.3526477,6.9367941,Medium
81,82,33,18.34793972,44.94724197,6.355347416,Good
60,40,95,35.25472738,78.13170426,5.760105377,Medium
76,35,86,24.34487225,60.8423985,7.218533753,Good
79,90,26,32.53114774,44.94505114,6.573761659,Medium
73,65,87,19.93867201,61.63762673,5.656756858,Medium
89,43,99,16.04658007,41.72649724,7.010811626,Medium
120,18,92,22.63668631,36.49075785,6.305242379,Poor
76,71,35,22.03534654,80.29064507,6.428949947,Medium
29,22,12,36.83688134,71.95932141,7.429363793,Poor
59,78,11,36.61684446,42.29873941,5.815808951,Medium
26,50,11,28.34735557,86.53768382,6.282862202,Poor
122,86,31,15.47497364,31.4639024,6.336436736,Medium
57,10,80,20.70811657,49.99681122,5.507657525,Medium
104,98,13,30.97531486,31.29918231,7.444256508,Poor
